Date,Close,High,Low,Open,Volume
2024-12-19,5027.5146484375,5050.362663758657,4837.973273045471,4954.284089587032,102450
2024-12-20,4765.43310546875,5112.342028855364,4749.197772480531,5112.342028855364,263335
2024-12-23,4683.07275390625,4808.809115531699,4668.219520919313,4776.2401421299355,97403
2024-12-24,4667.77490234375,4723.487774772102,4631.406603265618,4692.892680535174,87583
2024-12-26,4607.07861328125,4688.9453642332155,4591.287595426539,4668.268807468255,85783
2024-12-27,4631.01171875,4654.353201753276,4595.235195127834,4618.872566944473,59987
2024-12-30,4692.3994140625,4723.340034500609,4635.403711851519,4638.611262192397,189036
2024-12-31,4675.52294921875,4696.446240845973,4610.237055506512,4692.399696099697,102735
2025-01-01,4636.736328125,4707.59832676843,4623.807336097984,4675.522822302434,61831
2025-01-02,4733.30810546875,4742.190552369649,4618.872388467402,4635.650343724656,101596
2025-01-03,4732.8642578125,4816.062992573431,4699.456288399357,4737.354635872242,118016
2025-01-06,4701.4794921875,4765.926388506506,4655.142533234222,4737.354323939874,79939
2025-01-07,4813.052734375,4832.643561627171,4707.746194813371,4707.746194813371,148865
2025-01-08,4842.4140625,4852.530182777311,4749.148368236013,4808.710206932411,70442
2025-01-09,4815.619140625,4905.085031796047,4800.025220999445,4837.57852532469,113356
2025-01-10,4871.18359375,4958.379718824627,4758.57379873912,4771.848316185723,254564
2025-01-13,4789.7119140625,4904.887361897406,4754.625956972296,4836.19681945454,123685
2025-01-14,4645.07568359375,4840.884687716012,4625.041022738425,4789.711824831371,181717
2025-01-15,4788.37890625,4860.129528543941,4599.922805383571,4655.388942295306,220136
2025-01-16,5175.90087890625,5267.192702606586,4955.91235363503,4955.91235363503,1475906
2025-01-17,5303.7587890625,5349.404698510657,5113.624685589617,5127.14593693354,524096
2025-01-20,5303.11669921875,5339.929796145851,5234.080637032293,5304.054483599372,158858
2025-01-21,5310.12451171875,5387.1553609795355,5289.448436549782,5303.117151060739,220459
2025-01-22,5312.6416015625,5329.468712792362,5221.349776389668,5309.729939782019,98432
2025-01-23,5381.92431640625,5437.0449355039655,5270.794929820814,5309.7298516992805,174956
2025-01-24,5360.0634765625,5413.358160365552,5321.572871593629,5388.684695641917,132143
2025-01-27,5189.91552734375,5329.468551934038,5171.607526787062,5290.0401612744845,136721
2025-01-28,5054.16162109375,5246.417545572219,5042.170413730446,5161.688772119517,184979
