Date,Close,High,Low,Open,Volume
2024-12-19,2449.492431640625,2456.0652732640074,2412.9938802305887,2438.886509568598,622765
2024-12-20,2381.773193359375,2459.7997314876648,2371.914174279654,2459.7997314876648,575609
2024-12-23,2378.437255859375,2409.857014693201,2370.171483152989,2385.5576317595787,624465
2024-12-24,2417.126708984375,2423.599866490315,2362.7523318139283,2379.134351029401,377743
2024-12-26,2428.479736328125,2437.8906626862768,2406.819555807934,2421.060550707462,384423
2024-12-27,2410.454345703125,2479.5180518911047,2407.76554437828,2429.425724541749,456684
2024-12-30,2343.880615234375,2418.8694600741255,2323.813681269726,2408.8113151515645,2546678
2024-12-31,2358.718994140625,2365.092467317255,2336.3617527445385,2350.1544116228874,649708
2025-01-01,2396.66162109375,2410.255153775313,2337.3076524783223,2355.233318326047,330907
2025-01-02,2491.119873046875,2497.6428725566293,2392.1304561323245,2409.3092199088806,1247379
2025-01-03,2472.6962890625,2503.6181127087148,2457.3101404569425,2503.6181127087148,766578
2025-01-06,2403.8818359375,2484.696620758501,2391.8317069766454,2477.72552803493,592677
2025-01-07,2374.65283203125,2440.728926518549,2356.976133449344,2410.056071338676,529516
2025-01-08,2352.046630859375,2385.1094777067406,2333.324219735655,2371.2669771558944,678020
2025-01-09,2316.842529296875,2356.6275011900852,2301.4563810014733,2350.254028197091,956229
2025-01-10,2273.821044921875,2340.2455506351657,2263.2647216418977,2322.867661132278,638304
2025-01-13,2167.611572265625,2268.841699415413,2162.4328517695844,2267.6965457282604,896851
2025-01-14,2225.770263671875,2254.650504229586,2169.4537459578555,2169.4537459578555,707155
2025-01-15,2241.206298828125,2252.5095249376573,2216.209854940816,2227.8118907919834,1051263
2025-01-16,2268.642578125,2296.626390051088,2253.654680211208,2260.4764895982657,661212
2025-01-17,2291.74658203125,2297.6221196871356,2244.791393529611,2278.5513002444322,569486
2025-01-20,2283.48095703125,2305.2408222571876,2235.7290205637332,2304.4440773204806,684192
2025-01-21,2282.43505859375,2316.8922684573367,2272.775165245574,2293.489316250697,687145
2025-01-22,2263.8623046875,2299.4646701961674,2234.832780833398,2294.485318376773,600777
2025-01-23,2290.6015625,2296.975035690745,2239.3142378357584,2253.1068967446527,336213
2025-01-24,2261.32275390625,2297.771705949674,2248.6752490945123,2291.4976741215555,576285
2025-01-27,2222.18505859375,2265.356136623787,2208.989776118636,2255.4472750142413,663070
2025-01-28,2326.154052734375,2365.0924382191783,2207.894446608931,2244.6918080568494,1446186
