Date,Close,High,Low,Open,Volume
2024-12-19,631.2713623046875,634.2752938319688,619.9942507255037,631.1236033306013,1353612
2024-12-20,618.4677124023438,637.7224874525348,616.5471461703271,632.1577806980893,1756903
2024-12-23,626.9378051757812,628.3659215656758,610.8347213566058,615.7099862190393,1262775
2024-12-24,623.7861328125,635.9496788469618,612.410554542773,627.282574456384,1573431
2024-12-26,623.0474853515625,624.6725937954858,616.1039549442148,619.4526377502068,667331
2024-12-27,623.0474853515625,625.5097344402321,619.2556458004126,622.4565696156831,690259
2024-12-30,632.5025634765625,635.1618045383873,618.7139684588825,623.0474908249083,1421436
2024-12-31,629.8433227539062,632.4040377845957,624.6725996194918,631.4684312129808,1228183
2025-01-01,634.275390625,638.411981282212,624.4756268372076,626.3961932259317,1612824
2025-01-02,643.484130859375,646.0941388498243,625.706705067686,625.706705067686,1609622
2025-01-03,650.9694213867188,653.6286624059892,637.8702683522419,647.0790558319993,1752004
2025-01-06,638.5596313476562,664.8564626793634,623.5892055247153,656.9280329253779,2833965
2025-01-07,633.88134765625,644.8630020535353,629.0061428105627,635.5556889702688,1687921
2025-01-08,628.7599487304688,630.6804549208944,613.838695269374,628.4644307502468,1621163
2025-01-09,656.82958984375,658.848622070392,626.2484081226601,629.3508660146123,2573131
2025-01-10,663.7238159179688,669.3376951363771,654.662728238306,658.8977841857092,3578086
2025-01-13,658.306884765625,665.0534226531006,653.3330939359919,660.8675995560615,3161422
2025-01-14,651.1171264648438,659.2918415488925,644.8630378105929,654.958259097433,1619502
2025-01-15,649.7875366210938,654.8597938057123,640.9234398729469,654.8597938057123,947122
2025-01-16,642.7454223632812,652.7914097972106,638.5595992752689,650.9693696748867,739133
2025-01-17,654.3673095703125,657.8144581244021,635.6542174195398,640.1847314738005,2338569
2025-01-20,647.522216796875,657.3712122303556,645.4538916877456,657.3712122303556,456518
2025-01-21,656.3370971679688,658.2083702819415,647.2267761499859,652.1019809282693,2291644
2025-01-22,655.3029174804688,659.8827246146121,650.8708693300721,657.912925436658,2086320
2025-01-23,657.814453125,664.1670073213141,646.5865738744684,654.9089873430773,593272
2025-01-24,656.14013671875,662.3942252398757,653.3824298144781,659.2425344434927,529334
2025-01-27,646.734375,656.9280622656167,644.3705918100146,651.0678973636351,467561
2025-01-28,653.924072265625,658.0113693551556,644.4197675042919,646.7343175291209,1500950
2025-01-29,661.7047729492188,673.2773432620666,654.318025941018,655.9431343282226,2457335
2025-01-30,662.0003051757812,669.7317431654521,658.0114136146558,664.364028201205,911550
2025-01-31,660.52294921875,676.1828169905897,645.1584791944807,666.7770377131999,3690369
2025-02-01,683.71728515625,725.7725083037013,655.9923385543692,660.522912589069,4446114
2025-02-03,663.18212890625,679.6299644297932,651.8557833817174,678.0049161400265,2367737
2025-02-04,666.8262939453125,669.4855350147803,655.0567311415501,662.7882294382159,1492015
2025-02-05,658.651611328125,665.7921334696262,652.3975228771762,665.34891662435,1988584
2025-02-06,651.560302734375,666.4815553619978,647.8176963668143,659.2918004770919,1253699
2025-02-07,642.8471069335938,657.4021478564717,638.5895255511375,654.6792683122786,837069
2025-02-10,637.7479248046875,645.5700399528699,629.3317509709461,642.055061791307,2613543
2025-02-11,628.4406127929688,643.936236531541,620.3709637642235,633.8863718978762,998016
2025-02-12,625.915771484375,632.0050840276699,614.1825997255272,624.48005927339,1073537
2025-02-13,628.2426147460938,637.0053126224507,623.7869933649158,623.7869933649158,1144554
2025-02-14,627.5,631.9556213017751,623.2919132149901,628.7871674005331,1821215
2025-02-17,618.5887451171875,625.9157908412875,607.5486817153133,619.3313486527423,1571043
2025-02-18,619.9749755859375,621.8562016556065,613.5885729593062,614.133136810178,712638
2025-02-19,628.6881713867188,633.2427822756838,614.1331298619891,619.9749685716552,1023390
2025-02-20,635.2725219726562,637.0548187342367,623.7869452492938,627.2029334646855,891876
2025-02-21,618.6382446289062,638.2925212790556,609.132943474943,635.6686312602187,1976242
2025-02-24,615.123291015625,619.6779020756063,604.9743755501761,604.9743755501761,1542899
2025-02-25,615.6678466796875,617.5986280242856,609.7765130110859,610.1725924167793,1225342
2025-02-27,617.1530151367188,619.083796360354,603.9346967567743,603.9841915710771,1440672
2025-02-28,594.6768798828125,618.3906979170837,592.1520399792103,614.6776802843657,2680280
2025-03-03,588.29052734375,593.7362864406742,583.6863613885135,590.9143568305127,1783194
2025-03-04,581.95361328125,584.775482426294,572.1512228442679,579.2307337635581,4370725
2025-03-05,583.33984375,588.3400287080158,576.2108378571039,579.0327070654529,3256655
2025-03-06,601.7069091796875,605.4694217087292,588.1420057154295,590.8648853715194,2103830
2025-03-07,603.6376953125,607.3011578052736,598.9840343218034,601.7069139997052,1327590
2025-03-10,601.3108520507812,608.9349274568058,599.2810810459052,603.9347421716526,1188893
2025-03-11,596.9542846679688,600.4197680179959,586.8548639612429,599.8751437164048,2227722
2025-03-12,594.4293823242188,601.6078835270288,592.0530871515045,597.1522620908019,3676916
2025-03-13,600.3206787109375,606.9546156340404,592.8451486311283,597.4988094836469,689569
2025-03-17,601.558349609375,603.588120489525,595.0729575825999,595.0729575825999,820003
2025-03-18,601.558349609375,601.558349609375,601.558349609375,601.558349609375,0
2025-03-19,612.9944458007812,616.6084738755521,609.1824384615552,612.3508923248401,1640160
2025-03-20,626.11376953125,627.5989766010007,609.4299676210101,617.4500616243713,1000000
2025-03-21,624.5791015625,628.2921194385056,621.3116579182619,628.2426246201389,1549109
2025-03-24,626.6583862304688,629.7277899642353,623.6384168785534,628.9356916232532,697650
2025-03-25,618.6382446289062,632.6487222793514,616.0639098594003,628.3415854805002,1419249
2025-03-26,633.4407958984375,636.5597548229287,620.9155258195341,622.796812223708,1901786
2025-03-27,642.6491088867188,645.0749592699291,629.4307896889395,635.6686475077429,1497543
2025-03-28,645.2235107421875,654.4812777135566,642.599620629498,642.6491154473683,1075086
2025-04-01,641.1638793945312,653.9861791727552,634.6784872819622,634.6784872819622,1203066
2025-04-02,649.9761352539062,653.3921236143387,637.4508647433973,644.0848017675416,2202713
2025-04-03,654.4317626953125,655.9664646013184,638.7380381879309,648.5404291530016,2210443
2025-04-04,670.6204833984375,675.2741442799748,647.5007843034929,652.4019796953967,4041611
2025-04-07,656.114990234375,671.3135848327389,641.1638697104634,643.5897199723898,2540552
2025-04-08,671.41259765625,673.293884152911,654.4317661026265,661.412227373742,3307994
2025-04-09,686.6112670898438,691.5124626969545,668.838276378484,670.3729783234979,3695669
2025-04-11,702.9485473632812,707.6022084615487,680.9674697323833,686.6112689182295,5205941
2025-04-15,704.8297729492188,712.8994225303203,694.4828782882469,708.9388701829297,4917060
2025-04-16,713.344970703125,717.4045125376439,702.1068675679044,704.0871436692757,2898568
2025-04-17,707.7506713867188,719.1372590475241,706.0179297861614,710.9191252572413,2584756
2025-04-21,688.2944946289062,707.7506711927507,687.254801322272,707.7506711927507,2702126
2025-04-22,702.1564331054688,709.3349340781238,687.254806877717,692.0075179372325,2138487
2025-04-23,709.4833984375,712.3053281033325,700.1265818997297,703.9386496027182,2282463
2025-04-24,705.7208862304688,715.6717614207308,698.4928906433407,709.7309331957111,2663875
2025-04-25,703.3941040039062,715.1767106915804,699.2355120533965,710.2260203774573,1566764
2025-04-28,708.394287109375,715.1272138306882,698.6413909584951,700.7207171444213,2393391
2025-04-29,704.3346557617188,716.8104310631702,702.948498794821,708.3942579002439,1846949
2025-04-30,703.443603515625,715.6717844998351,699.582040871542,703.8396224834594,2215886
2025-05-02,691.908447265625,705.9684194593148,689.1360728522905,701.0672240959176,1100691
2025-05-05,715.5233154296875,728.593089880561,702.7505098861494,702.8000047040385,8525971
2025-05-06,712.9984130859375,720.5234988156317,706.5130206953615,715.523313557244,2063870
2025-05-07,729.088134765625,730.2268177055091,700.027606939383,700.027606939383,3995818
2025-05-08,712.4537963867188,732.9001705634498,709.5328771567246,732.7021308738651,3195214
2025-05-09,716.1668701171875,717.8501169608458,704.9783217601685,704.9783217601685,2511756
2025-05-12,730.8208618164062,731.7120102240712,719.731364135237,727.7019632560385,1515956
2025-05-13,720.4244384765625,730.7218986195619,717.9490932915369,730.7218986195619,2720588
2025-05-14,715.4242553710938,725.5731706592286,713.6915137365341,716.8104728520343,2751553
2025-05-15,713.4934692382812,723.7909293420213,709.6319670243025,719.6323373603866,4308349
2025-05-16,717.2560424804688,722.7018018684995,709.0378481483096,713.8895488673024,1909055
2025-05-19,709.5328979492188,719.6323180817058,706.5129890025496,717.2560230367401,1434238
2025-05-20,697.106689453125,715.6222832723097,695.3739478471388,714.6816400281281,2493313
2025-05-21,702.6514892578125,711.2161471048017,698.2948576775283,698.2948576775283,2944314
2025-05-22,691.3638916015625,704.9782897534013,688.2449325789399,702.7999739624611,2352847
2025-05-23,693.938232421875,702.2554162661374,689.878690565289,691.3638976493909,1724941
2025-05-26,704.3346557617188,705.4733386570532,695.4234135892086,697.0571654941269,1994607
2025-05-27,708.5923461914062,709.9290084356699,695.8195406947935,705.4238922261068,1267453
2025-05-28,712.206298828125,717.850097891296,706.6615498314986,711.0181210622103,2271957
2025-05-29,716.3153686523438,718.840208537835,705.2753054636294,716.7609428517197,2316776
2025-05-30,709.3843994140625,720.7214918760295,704.8792834913012,712.3053186716426,3894257
2025-06-02,697.4036865234375,711.711192923376,693.8887086576825,707.9981753680231,1630797
2025-06-03,696.6611328125,701.8098629439535,692.5520960174496,701.8098629439535,1738779
2025-06-04,696.1165771484375,701.4633470466003,692.8986283325439,697.5522894760214,1944866
2025-06-05,696.215576171875,700.0770782078837,692.7500930857695,700.0770782078837,1319022
2025-06-06,691.7599487304688,698.789904467513,690.126196831536,698.0473009558578,1105116
2025-06-09,697.4036865234375,698.9384487928994,688.2449098869007,693.5421845258077,904800
2025-06-10,691.7599487304688,701.7603185141337,689.5321381955033,700.4236563664457,1533185
2025-06-11,693.3441772460938,700.4236885558512,690.5223079454107,692.1065046697887,3560937
2025-06-12,685.62109375,698.0473139904176,683.7893021271086,696.8591362629369,1686574
2025-06-13,684.3834228515625,686.7102230638284,675.1255959512138,678.0465152452621,1359160
2025-06-16,683.9873657226562,685.4230780088154,673.5909160020458,678.8386356791361,1894563
2025-06-17,680.0762939453125,689.5321606482086,677.4524643786302,685.1755290646785,2159490
2025-06-18,682.8982543945312,687.7498947872065,679.4822658892066,680.0763245713356,1810324
2025-06-19,683.789306640625,688.6410072126836,680.6209132574023,687.1558001518367,973270
2025-06-20,686.4627075195312,689.9281907426982,680.2248498044771,683.7893226607276,2558526
2025-06-23,687.0568237304688,692.1065036611417,680.7694107920632,684.1853991843332,1200845
2025-06-24,696.5621337890625,698.7404496345375,688.1459601754065,692.2550573483078,1250576
2025-06-25,697.9483642578125,704.9783205279865,696.661136393408,701.9089166203293,3216401
2025-06-26,719.0877685546875,720.7215205326138,698.8394330712174,698.8394330712174,3673197
2025-06-27,724.4345092773438,728.4445561870369,717.3055034194286,720.8204813172282,4329253
2025-06-30,715.2261962890625,723.7414197795349,710.9191199445846,722.2562127044417,1618205
2025-07-01,710.2260131835938,721.8106404879477,703.4930865112302,716.8104554079764,1202600
2025-07-02,705.3743896484375,712.0082664123003,698.3938678647381,709.9784954427647,2521750
2025-07-03,706.31494140625,710.671572923132,700.1761339505022,706.1664569612926,2125636
2025-07-04,721.41455078125,737.1082749536632,718.0481177098052,727.7514584018505,6030354
2025-07-07,722.1571655273438,731.7120219219443,720.1273946032456,721.7611465656736,2641977
2025-07-08,720.77099609375,727.1573985188063,718.6916699561901,722.8007669828779,1764146
2025-07-09,723.1472778320312,724.9790694266845,713.9390063441587,723.0977830177387,2447741
2025-07-10,719.7808837890625,727.7514831849176,718.147131796375,727.7514831849176,1174052
2025-07-11,718.4937133789062,727.7514801434934,715.4242491074776,721.0185533662271,1263356
2025-07-14,720.8204956054688,724.6325028993209,715.4737259977405,723.4938804093329,1403107
2025-07-15,732.9002075195312,734.8804836487743,719.087769431414,720.7215214113322,1267255
2025-07-16,724.4345092773438,737.652827721614,722.1571434760496,737.652827721614,1250246
2025-07-17,726.0682373046875,731.1179777401289,724.7315750785826,725.6722183351756,1114793
2025-07-18,713.097412109375,726.8602942891989,712.0082240304639,726.0681959620455,554526
2025-07-21,710.6220703125,719.335272817449,705.770369832525,713.0974153669304,2355411
2025-07-22,709.285400390625,717.4045448586832,707.8992433171533,712.8994286117418,1717457
2025-07-23,713.4934692382812,714.9786763436342,704.6812766731259,711.8102828654667,1226308
2025-07-24,699.9285888671875,716.6618851059444,694.0867503896183,712.8993727254282,888831
2025-07-25,687.1063232421875,700.0771077383056,684.6804728929415,698.6909507053305,937078
2025-07-28,691.512451171875,702.7999888921535,683.3933069240197,687.4528488313315,1956621
2025-07-29,691.3143920898438,694.3837958426616,684.6804551306377,689.1360763137004,2285806
2025-07-30,696.1165771484375,698.6909724610925,689.2846605377111,691.2649367321072,2091790
2025-07-31,702.7999877929688,707.3051039106789,692.1065087571864,693.096646824078,2682787
2025-08-01,711.2000122070312,724.9500122070312,707.0999755859375,707.0999755859375,2791635
2025-08-04,723.2999877929688,733.9000244140625,707.0999755859375,712.9500122070312,4451592
2025-08-05,716.0499877929688,734.8499755859375,707.4000244140625,730.0499877929688,3632435
2025-08-06,714.6500244140625,724.0999755859375,709.2999877929688,720.0,2396780
2025-08-07,718.5499877929688,719.9000244140625,707.25,712.1500244140625,977299
2025-08-08,703.9500122070312,719.25,702.7000122070312,718.9500122070312,1321300
2025-08-11,707.0,710.1500244140625,695.2000122070312,705.7999877929688,1145468
2025-08-12,704.0999755859375,712.5,702.8499755859375,707.7000122070312,867153
2025-08-13,710.2000122070312,711.0,699.25,705.0499877929688,1291837
2025-08-14,710.5499877929688,713.2000122070312,704.9000244140625,710.2000122070312,1469217
2025-08-18,720.4000244140625,728.7000122070312,714.2999877929688,725.0499877929688,1946107
2025-08-19,727.9500122070312,730.0,712.0499877929688,720.5499877929688,955973
2025-08-20,751.8499755859375,753.4000244140625,717.4500122070312,727.8499755859375,2543319
2025-08-21,739.6500244140625,759.0,737.4500122070312,759.0,3103085
2025-08-22,730.7000122070312,742.0999755859375,724.6500244140625,741.6500244140625,1579250
2025-08-25,722.4000244140625,734.2999877929688,720.4000244140625,732.75,1747160
2025-08-26,717.75,726.5999755859375,715.2000122070312,720.0,5014160
2025-08-28,711.5999755859375,726.0,708.7000122070312,726.0,1888463
2025-08-29,725.8499755859375,727.0,709.2999877929688,710.0,2136019
2025-09-01,731.4000244140625,732.9000244140625,725.4500122070312,726.4000244140625,1044767
2025-09-02,741.9000244140625,746.2000122070312,731.5,731.5999755859375,2961872
2025-09-03,734.75,742.9500122070312,732.0499877929688,742.0,1252252
2025-09-04,738.5999755859375,754.75,734.7999877929688,754.75,2251956
2025-09-05,731.7000122070312,740.4500122070312,726.0,740.0,1035892
2025-09-08,730.5999755859375,736.0,728.7000122070312,730.7999877929688,455182
2025-09-09,732.5,734.8499755859375,724.4500122070312,731.2000122070312,1455793
2025-09-10,734.5499877929688,737.7000122070312,728.9000244140625,734.0,2564874
2025-09-11,734.0999755859375,738.9000244140625,729.9000244140625,736.4500122070312,1297516
2025-09-12,734.5499877929688,738.9500122070312,731.7000122070312,738.9500122070312,1040773
2025-09-15,727.5,735.9500122070312,724.0499877929688,734.0499877929688,2023144
2025-09-16,723.9000244140625,731.75,719.5499877929688,729.9500122070312,1685896
2025-09-17,711.9000244140625,730.0,709.9500122070312,730.0,5946154
2025-09-18,719.75,724.0999755859375,713.4000244140625,713.7999877929688,1972919
2025-09-19,720.1500244140625,723.9000244140625,716.0,721.0,3589676
2025-09-22,716.8499755859375,729.1500244140625,714.4000244140625,720.1500244140625,1425905
2025-09-23,706.0,721.5,704.5,720.4000244140625,1832965
2025-09-24,707.5499877929688,713.75,700.0499877929688,709.0,2131661
2025-09-25,703.5999755859375,711.3499755859375,702.0999755859375,710.4000244140625,1751179
2025-09-26,698.3499755859375,704.75,695.6500244140625,703.5999755859375,2170529
2025-09-29,698.7000122070312,703.0,690.2999877929688,695.0999755859375,2398826
2025-09-30,697.4000244140625,702.1500244140625,693.5,698.7000122070312,1891260
2025-10-01,701.75,704.5999755859375,691.2999877929688,697.0,2015531
2025-10-03,710.9500122070312,712.75,697.5999755859375,700.0,1495780
2025-10-06,715.5499877929688,716.75,703.9500122070312,715.0,1988455
