Date,Close,High,Low,Open,Volume
2024-12-19,230.2471160888672,232.2463586921705,227.10543253883048,228.48586506826993,9518542
2024-12-20,225.7250213623047,232.43678266220567,224.01137430683875,229.91392347411792,15556528
2024-12-23,229.29510498046875,230.6755375901555,225.4870070079585,226.81983548764072,7722901
2024-12-24,227.4862518310547,231.57996009470602,227.15305197142348,229.43790496536135,3577400
2024-12-26,228.723876953125,230.38991976131632,227.53384637584546,228.4858708376691,6330006
2024-12-27,225.5345916748047,229.43789782188995,224.96338570747506,228.48587334959996,6487888
2024-12-30,221.4884796142578,225.62979172883757,220.06044295774618,224.7253714183949,19401112
2024-12-31,227.7718505859375,228.39066067025018,221.20288766500158,221.48848337976725,12004845
2025-01-01,225.58221435546875,227.76235871128094,225.0110083411636,226.40095605004043,9418453
2025-01-02,234.26466369628906,234.9405929217146,225.62979495045528,225.67739907836673,19745810
2025-01-03,246.46963500976562,250.14443560813777,236.0925593170181,236.53048244894993,49760410
2025-01-06,242.15695190429688,247.05035724318864,239.38655712856234,246.67905374327898,19265884
2025-01-07,250.84890747070312,254.57132647407454,245.66989225327157,246.71712493574486,52956766
2025-01-08,258.31280517578125,260.3787112072839,253.00052103596235,253.66694983412017,42237794
2025-01-09,250.55380249023438,259.51235657718223,249.15432530442035,258.9792251781562,14706472
2025-01-10,250.40145874023438,253.71451426379502,246.06975914248855,251.33445315437856,13053552
2025-01-13,243.46121215820312,255.7137768904305,242.39494940687436,253.26706704464303,20416370
2025-01-14,247.8786163330078,249.43042092856328,244.49894095326943,245.1653406763327,8470150
2025-01-15,245.79367065429688,251.78191270465877,245.32718796118195,248.38317837444137,9344731
2025-01-16,250.55380249023438,252.88627415108513,247.5263715343044,247.5263715343044,14195450
2025-01-17,253.7811737060547,254.1905372613929,248.76398608048737,249.43041484076755,12148143
2025-01-20,256.43731689453125,257.49407924481596,252.29603337627367,255.23778572701124,9676264
2025-01-21,253.048095703125,256.427800046433,252.10560076302588,255.1901507877005,8989218
2025-01-22,251.38204956054688,253.60981238633298,249.15431578824186,253.23850889754158,7919682
2025-01-23,250.43003845214844,251.1726164158687,248.64025675884824,250.38244884752487,5026675
2025-01-24,244.20382690429688,252.89581570455817,243.48027894833274,250.37292740130957,6306281
2025-01-27,238.7487030029297,244.1371651605904,237.5396278201633,242.76624755599565,6944911
2025-01-28,236.74945068359375,240.29098306047456,234.87397574361492,238.00613002295077,8029472
2025-01-29,239.33895874023438,239.91017926346296,235.1500566590292,236.9588974380175,5651586
2025-01-30,244.40371704101562,246.9551355845226,238.90101690298383,239.91016049188553,12588155
2025-01-31,250.01112365722656,250.84890981102137,242.96616315516135,244.67981004849617,8850307
2025-02-01,245.19390869140625,249.9064417864876,241.57622706027135,247.09795777168424,10921673
2025-02-03,237.05410766601562,244.05149376323916,233.1032116822786,243.3374753666548,25719512
2025-02-04,241.90943908691406,245.14631668093662,239.91018176153798,240.29098576316127,8402532
2025-02-05,249.09719848632812,250.3824373404067,245.38430883836438,246.57433943408873,11590755
